"PACIFIC Exchange Rate Service"
"ISO4217","Jul.Day","YYYY/MM/DD","Wdy","Data"
"NZD/USD",2460237,"2023/10/19","Thu",1.7112
"NZD/USD",2460238,"2023/10/20","Fri",1.7162
"NZD/USD",2460241,"2023/10/23","Mon",1.7123
"NZD/USD",2460242,"2023/10/24","Tue",1.7121
"NZD/USD",2460243,"2023/10/25","Wed",1.7193
"NZD/USD",2460244,"2023/10/26","Thu",1.7193
"NZD/USD",2460245,"2023/10/27","Fri",1.7177
"NZD/USD",2460248,"2023/10/30","Mon",1.7137
"NZD/USD",2460249,"2023/10/31","Tue",1.7182
"NZD/USD",2460250,"2023/11/01","Wed",1.7138
"NZD/USD",2460251,"2023/11/02","Thu",1.6970
"NZD/USD",2460252,"2023/11/03","Fri",1.6715
"NZD/USD",2460255,"2023/11/06","Mon",1.6743
"NZD/USD",2460256,"2023/11/07","Tue",1.6869
"NZD/USD",2460257,"2023/11/08","Wed",1.6889
"NZD/USD",2460258,"2023/11/09","Thu",1.6857
"NZD/USD",2460259,"2023/11/10","Fri",1.6981
"NZD/USD",2460263,"2023/11/14","Tue",1.6728
"NZD/USD",2460264,"2023/11/15","Wed",1.6598
"NZD/USD",2460265,"2023/11/16","Thu",1.6699
"NZD/USD",2460266,"2023/11/17","Fri",1.6726
"NZD/USD",2460269,"2023/11/20","Mon",1.6597
"NZD/USD",2460270,"2023/11/21","Tue",1.6502
"NZD/USD",2460271,"2023/11/22","Wed",1.6618
"NZD/USD",2460272,"2023/11/23","Thu",1.6543
"NZD/USD",2460273,"2023/11/24","Fri",1.6445
"NZD/USD",2460276,"2023/11/27","Mon",1.6414
"NZD/USD",2460277,"2023/11/28","Tue",1.6329
"NZD/USD",2460278,"2023/11/29","Wed",1.6250
"NZD/USD",2460279,"2023/11/30","Thu",1.6244
"NZD/USD",2460280,"2023/12/01","Fri",1.6162
"NZD/USD",2460283,"2023/12/04","Mon",1.6211
"NZD/USD",2460284,"2023/12/05","Tue",1.6299
"NZD/USD",2460285,"2023/12/06","Wed",1.6247
"NZD/USD",2460286,"2023/12/07","Thu",1.6224
"NZD/USD",2460287,"2023/12/08","Fri",1.6326
"NZD/USD",2460290,"2023/12/11","Mon",1.6336
"NZD/USD",2460291,"2023/12/12","Tue",1.6319
"NZD/USD",2460292,"2023/12/13","Wed",1.6299
"NZD/USD",2460293,"2023/12/14","Thu",1.6107
"NZD/USD",2460294,"2023/12/15","Fri",1.6104
"NZD/USD",2460297,"2023/12/18","Mon",1.6092
"NZD/USD",2460298,"2023/12/19","Tue",1.5966
"NZD/USD",2460299,"2023/12/20","Wed",1.5916
"NZD/USD",2460300,"2023/12/21","Thu",1.5922
"NZD/USD",2460301,"2023/12/22","Fri",1.5857
"NZD/USD",2460306,"2023/12/27","Wed",1.5780
"NZD/USD",2460307,"2023/12/28","Thu",1.5770
"NZD/USD",2460308,"2023/12/29","Fri",1.5815
"NZD/USD",2460312,"2024/01/02","Tue",1.5970
"NZD/USD",2460313,"2024/01/03","Wed",1.6035
"NZD/USD",2460314,"2024/01/04","Thu",1.6049
"NZD/USD",2460315,"2024/01/05","Fri",1.6013
"NZD/USD",2460318,"2024/01/08","Mon",1.6028
"NZD/USD",2460319,"2024/01/09","Tue",1.6031
"NZD/USD",2460320,"2024/01/10","Wed",1.6063
"NZD/USD",2460321,"2024/01/11","Thu",1.6076
"NZD/USD",2460322,"2024/01/12","Fri",1.5996
"NZD/USD",2460325,"2024/01/15","Mon",1.6139
"NZD/USD",2460326,"2024/01/16","Tue",1.6276
"NZD/USD",2460327,"2024/01/17","Wed",1.6386
"NZD/USD",2460328,"2024/01/18","Thu",1.6380
"NZD/USD",2460329,"2024/01/19","Fri",1.6377
"NZD/USD",2460332,"2024/01/22","Mon",1.6397
"NZD/USD",2460333,"2024/01/23","Tue",1.6449
"NZD/USD",2460334,"2024/01/24","Wed",1.6323
"NZD/USD",2460335,"2024/01/25","Thu",1.6351
"NZD/USD",2460336,"2024/01/26","Fri",1.6391
"NZD/USD",2460339,"2024/01/29","Mon",1.6363
"NZD/USD",2460340,"2024/01/30","Tue",1.6328
"NZD/USD",2460341,"2024/01/31","Wed",1.6284
"NZD/USD",2460342,"2024/02/01","Thu",1.6334
"NZD/USD",2460343,"2024/02/02","Fri",1.6453
"NZD/USD",2460346,"2024/02/05","Mon",1.6525
"NZD/USD",2460347,"2024/02/06","Tue",1.6477
"NZD/USD",2460348,"2024/02/07","Wed",1.6366
"NZD/USD",2460349,"2024/02/08","Thu",1.6419
"NZD/USD",2460350,"2024/02/09","Fri",1.6275
"NZD/USD",2460353,"2024/02/12","Mon",1.6309
"NZD/USD",2460354,"2024/02/13","Tue",1.6498
"NZD/USD",2460355,"2024/02/14","Wed",1.6436
"NZD/USD",2460356,"2024/02/15","Thu",1.6365
"NZD/USD",2460357,"2024/02/16","Fri",1.6350
"NZD/USD",2460361,"2024/02/20","Tue",1.6195
"NZD/USD",2460362,"2024/02/21","Wed",1.6194
"NZD/USD",2460363,"2024/02/22","Thu",1.6153
"NZD/USD",2460364,"2024/02/23","Fri",1.6139
"NZD/USD",2460367,"2024/02/26","Mon",1.6201
"NZD/USD",2460368,"2024/02/27","Tue",1.6210
"NZD/USD",2460369,"2024/02/28","Wed",1.6414
"NZD/USD",2460370,"2024/02/29","Thu",1.6421
"NZD/USD",2460371,"2024/03/01","Fri",1.6392
"NZD/USD",2460374,"2024/03/04","Mon",1.6403
"NZD/USD",2460375,"2024/03/05","Tue",1.6423
"NZD/USD",2460376,"2024/03/06","Wed",1.6322
"NZD/USD",2460377,"2024/03/07","Thu",1.6210
"NZD/USD",2460378,"2024/03/08","Fri",1.6172
"NZD/USD",2460381,"2024/03/11","Mon",1.6213
"NZD/USD",2460382,"2024/03/12","Tue",1.6264
"NZD/USD",2460383,"2024/03/13","Wed",1.6235
"NZD/USD",2460384,"2024/03/14","Thu",1.6289
"NZD/USD",2460385,"2024/03/15","Fri",1.6418
"NZD/USD",2460388,"2024/03/18","Mon",1.6433
"NZD/USD",2460389,"2024/03/19","Tue",1.6526
"NZD/USD",2460390,"2024/03/20","Wed",1.6549
"NZD/USD",2460391,"2024/03/21","Thu",1.6524
"NZD/USD",2460392,"2024/03/22","Fri",1.6664
"NZD/USD",2460395,"2024/03/25","Mon",1.6656
"NZD/USD",2460396,"2024/03/26","Tue",1.6636
"NZD/USD",2460397,"2024/03/27","Wed",1.6667
"NZD/USD",2460398,"2024/03/28","Thu",1.6730
"NZD/USD",2460402,"2024/04/01","Mon",1.6802
"NZD/USD",2460403,"2024/04/02","Tue",1.6770
"NZD/USD",2460404,"2024/04/03","Wed",1.6688
"NZD/USD",2460405,"2024/04/04","Thu",1.6561
"NZD/USD",2460406,"2024/04/05","Fri",1.6638
"KRW/USD",2459948,"2023/01/03","Tue",1277.6
"KRW/USD",2459949,"2023/01/04","Wed",1271.9
"KRW/USD",2459950,"2023/01/05","Thu",1276.0
"KRW/USD",2459951,"2023/01/06","Fri",1258.0
"KRW/USD",2459954,"2023/01/09","Mon",1238.5
"KRW/USD",2459955,"2023/01/10","Tue",1245.0
"KRW/USD",2459956,"2023/01/11","Wed",1246.5
"KRW/USD",2459957,"2023/01/12","Thu",1241.0
"KRW/USD",2459958,"2023/01/13","Fri",1239.0
"KRW/USD",2459961,"2023/01/16","Mon",1240.5
"KRW/USD",2459962,"2023/01/17","Tue",1238.7
"KRW/USD",2459963,"2023/01/18","Wed",1232.9
"KRW/USD",2459964,"2023/01/19","Thu",1236.0
"KRW/USD",2459965,"2023/01/20","Fri",1234.7
"KRW/USD",2459968,"2023/01/23","Mon",1231.1
"KRW/USD",2459969,"2023/01/24","Tue",1234.5
"KRW/USD",2459970,"2023/01/25","Wed",1235.5
"KRW/USD",2459971,"2023/01/26","Thu",1233.7
"KRW/USD",2459972,"2023/01/27","Fri",1232.8
"KRW/USD",2459975,"2023/01/30","Mon",1229.8
"KRW/USD",2459976,"2023/01/31","Tue",1233.8
"KRW/USD",2459977,"2023/02/01","Wed",1227.7
"KRW/USD",2459978,"2023/02/02","Thu",1224.7
"KRW/USD",2459979,"2023/02/03","Fri",1244.5
"KRW/USD",2459982,"2023/02/06","Mon",1261.0
"KRW/USD",2459983,"2023/02/07","Tue",1260.3
"KRW/USD",2459984,"2023/02/08","Wed",1260.9
"KRW/USD",2459985,"2023/02/09","Thu",1260.8
"KRW/USD",2459986,"2023/02/10","Fri",1267.7
"KRW/USD",2459989,"2023/02/13","Mon",1274.4
"KRW/USD",2459990,"2023/02/14","Tue",1271.0
"KRW/USD",2459991,"2023/02/15","Wed",1287.0
"KRW/USD",2459992,"2023/02/16","Thu",1289.7
"KRW/USD",2459993,"2023/02/17","Fri",1298.1
"KRW/USD",2459997,"2023/02/21","Tue",1304.6
"KRW/USD",2459998,"2023/02/22","Wed",1302.1
"KRW/USD",2459999,"2023/02/23","Thu",1297.8
"KRW/USD",2460000,"2023/02/24","Fri",1316.1
"KRW/USD",2460003,"2023/02/27","Mon",1317.8
"KRW/USD",2460004,"2023/02/28","Tue",1320.0
"KRW/USD",2460005,"2023/03/01","Wed",1303.8
"KRW/USD",2460006,"2023/03/02","Thu",1312.8
"KRW/USD",2460007,"2023/03/03","Fri",1299.9
"KRW/USD",2460010,"2023/03/06","Mon",1297.9
"KRW/USD",2460011,"2023/03/07","Tue",1313.9
"KRW/USD",2460012,"2023/03/08","Wed",1316.6
"KRW/USD",2460013,"2023/03/09","Thu",1322.1
"KRW/USD",2460014,"2023/03/10","Fri",1316.2
"KRW/USD",2460017,"2023/03/13","Mon",1301.4
"KRW/USD",2460018,"2023/03/14","Tue",1306.3
"KRW/USD",2460019,"2023/03/15","Wed",1318.5
"KRW/USD",2460020,"2023/03/16","Thu",1307.7
"KRW/USD",2460021,"2023/03/17","Fri",1306.8
"KRW/USD",2460024,"2023/03/20","Mon",1307.3
"KRW/USD",2460025,"2023/03/21","Tue",1305.3
"KRW/USD",2460026,"2023/03/22","Wed",1302.2
"KRW/USD",2460027,"2023/03/23","Thu",1282.5
"KRW/USD",2460028,"2023/03/24","Fri",1299.6
"KRW/USD",2460031,"2023/03/27","Mon",1299.3
"KRW/USD",2460032,"2023/03/28","Tue",1299.0
"KRW/USD",2460033,"2023/03/29","Wed",1304.1
"KRW/USD",2460034,"2023/03/30","Thu",1297.5
"KRW/USD",2460035,"2023/03/31","Fri",1305.0
"KRW/USD",2460038,"2023/04/03","Mon",1313.6
"KRW/USD",2460039,"2023/04/04","Tue",1314.5
"KRW/USD",2460040,"2023/04/05","Wed",1314.2
"KRW/USD",2460041,"2023/04/06","Thu",1317.5
"KRW/USD",2460045,"2023/04/10","Mon",1322.3
"KRW/USD",2460046,"2023/04/11","Tue",1321.9
"KRW/USD",2460047,"2023/04/12","Wed",1322.2
"KRW/USD",2460048,"2023/04/13","Thu",1303.3
"KRW/USD",2460049,"2023/04/14","Fri",1303.6
"KRW/USD",2460052,"2023/04/17","Mon",1320.0
"KRW/USD",2460053,"2023/04/18","Tue",1318.9
"KRW/USD",2460054,"2023/04/19","Wed",1331.2
"KRW/USD",2460055,"2023/04/20","Thu",1323.1
"KRW/USD",2460056,"2023/04/21","Fri",1330.0
"KRW/USD",2460059,"2023/04/24","Mon",1334.2
"KRW/USD",2460060,"2023/04/25","Tue",1342.2
"KRW/USD",2460061,"2023/04/26","Wed",1337.1
"KRW/USD",2460062,"2023/04/27","Thu",1341.1
"KRW/USD",2460063,"2023/04/28","Fri",1337.7
"KRW/USD",2460066,"2023/05/01","Mon",1341.2
"KRW/USD",2460067,"2023/05/02","Tue",1341.7
"KRW/USD",2460068,"2023/05/03","Wed",1332.3
"KRW/USD",2460069,"2023/05/04","Thu",1324.8
"KRW/USD",2460070,"2023/05/05","Fri",1319.0
"KRW/USD",2460073,"2023/05/08","Mon",1320.9
"KRW/USD",2460074,"2023/05/09","Tue",1325.7
"KRW/USD",2460075,"2023/05/10","Wed",1320.3
"KRW/USD",2460076,"2023/05/11","Thu",1331.7
"KRW/USD",2460077,"2023/05/12","Fri",1340.0
"KRW/USD",2460080,"2023/05/15","Mon",1336.7
"KRW/USD",2460081,"2023/05/16","Tue",1341.6
"KRW/USD",2460082,"2023/05/17","Wed",1335.6
"KRW/USD",2460083,"2023/05/18","Thu",1336.6
"KRW/USD",2460084,"2023/05/19","Fri",1326.4
"KRW/USD",2460088,"2023/05/23","Tue",1320.0
"KRW/USD",2460089,"2023/05/24","Wed",1319.9
"KRW/USD",2460090,"2023/05/25","Thu",1329.6
"KRW/USD",2460091,"2023/05/26","Fri",1325.2
"KRW/USD",2460094,"2023/05/29","Mon",1323.6
"KRW/USD",2460095,"2023/05/30","Tue",1318.9
"KRW/USD",2460096,"2023/05/31","Wed",1324.5
"KRW/USD",2460097,"2023/06/01","Thu",1316.6
"KRW/USD",2460098,"2023/06/02","Fri",1305.6
"KRW/USD",2460101,"2023/06/05","Mon",1304.3
"KRW/USD",2460102,"2023/06/06","Tue",1301.6
"KRW/USD",2460103,"2023/06/07","Wed",1305.0
"KRW/USD",2460104,"2023/06/08","Thu",1298.2
"KRW/USD",2460105,"2023/06/09","Fri",1289.0
"KRW/USD",2460108,"2023/06/12","Mon",1286.4
"KRW/USD",2460109,"2023/06/13","Tue",1270.0
"KRW/USD",2460110,"2023/06/14","Wed",1272.4
"KRW/USD",2460111,"2023/06/15","Thu",1274.2
"KRW/USD",2460112,"2023/06/16","Fri",1276.4
"KRW/USD",2460115,"2023/06/19","Mon",1283.4
"KRW/USD",2460116,"2023/06/20","Tue",1288.0
"KRW/USD",2460117,"2023/06/21","Wed",1292.5
"KRW/USD",2460118,"2023/06/22","Thu",1299.1
"KRW/USD",2460119,"2023/06/23","Fri",1309.4
"KRW/USD",2460122,"2023/06/26","Mon",1306.0
"KRW/USD",2460123,"2023/06/27","Tue",1298.0
"KRW/USD",2460124,"2023/06/28","Wed",1309.7
"KRW/USD",2460125,"2023/06/29","Thu",1320.2
"KRW/USD",2460126,"2023/06/30","Fri",1318.7
"KRW/USD",2460130,"2023/07/04","Tue",1296.0
"KRW/USD",2460131,"2023/07/05","Wed",1302.6
"KRW/USD",2460132,"2023/07/06","Thu",1309.9
"KRW/USD",2460133,"2023/07/07","Fri",1299.4
"KRW/USD",2460136,"2023/07/10","Mon",1302.4
"KRW/USD",2460137,"2023/07/11","Tue",1293.7
"KRW/USD",2460138,"2023/07/12","Wed",1277.9
"KRW/USD",2460139,"2023/07/13","Thu",1267.2
"KRW/USD",2460140,"2023/07/14","Fri",1268.8
"KRW/USD",2460143,"2023/07/17","Mon",1265.5
"KRW/USD",2460144,"2023/07/18","Tue",1263.4
"KRW/USD",2460145,"2023/07/19","Wed",1267.6
"KRW/USD",2460146,"2023/07/20","Thu",1276.3
"KRW/USD",2460147,"2023/07/21","Fri",1287.7
"KRW/USD",2460150,"2023/07/24","Mon",1280.1
"KRW/USD",2460151,"2023/07/25","Tue",1277.5
"KRW/USD",2460152,"2023/07/26","Wed",1274.8
"KRW/USD",2460153,"2023/07/27","Thu",1281.7
"KRW/USD",2460154,"2023/07/28","Fri",1277.2
"KRW/USD",2460157,"2023/07/31","Mon",1276.8
"KRW/USD",2460158,"2023/08/01","Tue",1289.1
"KRW/USD",2460159,"2023/08/02","Wed",1299.7
"KRW/USD",2460160,"2023/08/03","Thu",1300.0
"KRW/USD",2460161,"2023/08/04","Fri",1302.9
"KRW/USD",2460165,"2023/08/08","Tue",1317.9
"KRW/USD",2460166,"2023/08/09","Wed",1314.2
"KRW/USD",2460167,"2023/08/10","Thu",1314.6
"KRW/USD",2460168,"2023/08/11","Fri",1329.7
"KRW/USD",2460171,"2023/08/14","Mon",1336.7
"KRW/USD",2460172,"2023/08/15","Tue",1337.5
"KRW/USD",2460173,"2023/08/16","Wed",1341.1
"KRW/USD",2460174,"2023/08/17","Thu",1339.0
"KRW/USD",2460175,"2023/08/18","Fri",1341.8
"KRW/USD",2460178,"2023/08/21","Mon",1340.9
"KRW/USD",2460179,"2023/08/22","Tue",1338.8
"KRW/USD",2460180,"2023/08/23","Wed",1333.9
"KRW/USD",2460181,"2023/08/24","Thu",1324.7
"KRW/USD",2460182,"2023/08/25","Fri",1324.8
"KRW/USD",2460185,"2023/08/28","Mon",1325.1
"KRW/USD",2460186,"2023/08/29","Tue",1322.3
"KRW/USD",2460187,"2023/08/30","Wed",1321.8
"KRW/USD",2460188,"2023/08/31","Thu",1324.0
"KRW/USD",2460189,"2023/09/01","Fri",1319.7
"KRW/USD",2460193,"2023/09/05","Tue",1332.1
"KRW/USD",2460194,"2023/09/06","Wed",1333.4
"KRW/USD",2460195,"2023/09/07","Thu",1336.7
"KRW/USD",2460196,"2023/09/08","Fri",1335.2
"KRW/USD",2460199,"2023/09/11","Mon",1327.6
"KRW/USD",2460200,"2023/09/12","Tue",1328.1
"KRW/USD",2460201,"2023/09/13","Wed",1327.2
"KRW/USD",2460202,"2023/09/14","Thu",1328.9
"KRW/USD",2460203,"2023/09/15","Fri",1328.7
"KRW/USD",2460206,"2023/09/18","Mon",1325.2
"KRW/USD",2460207,"2023/09/19","Tue",1328.0
"KRW/USD",2460208,"2023/09/20","Wed",1326.4
"KRW/USD",2460209,"2023/09/21","Thu",1341.9
"KRW/USD",2460210,"2023/09/22","Fri",1334.4
"KRW/USD",2460213,"2023/09/25","Mon",1339.1
"KRW/USD",2460214,"2023/09/26","Tue",1352.3
"KRW/USD",2460215,"2023/09/27","Wed",1355.6
"KRW/USD",2460216,"2023/09/28","Thu",1350.6
"KRW/USD",2460217,"2023/09/29","Fri",1348.0
"KRW/USD",2460221,"2023/10/03","Tue",1361.6
"KRW/USD",2460222,"2023/10/04","Wed",1354.0
"KRW/USD",2460223,"2023/10/05","Thu",1349.0
"KRW/USD",2460224,"2023/10/06","Fri",1346.8
"KRW/USD",2460228,"2023/10/10","Tue",1345.6
"KRW/USD",2460229,"2023/10/11","Wed",1340.2
"KRW/USD",2460230,"2023/10/12","Thu",1346.8
"KRW/USD",2460231,"2023/10/13","Fri",1352.6
"KRW/USD",2460234,"2023/10/16","Mon",1351.1
"KRW/USD",2460235,"2023/10/17","Tue",1353.9
"KRW/USD",2460236,"2023/10/18","Wed",1355.0
"KRW/USD",2460237,"2023/10/19","Thu",1356.6
"KRW/USD",2460238,"2023/10/20","Fri",1350.6
"KRW/USD",2460241,"2023/10/23","Mon",1347.7
"KRW/USD",2460242,"2023/10/24","Tue",1344.9
"KRW/USD",2460243,"2023/10/25","Wed",1351.2
"KRW/USD",2460244,"2023/10/26","Thu",1356.7
"KRW/USD",2460245,"2023/10/27","Fri",1354.5
"KRW/USD",2460248,"2023/10/30","Mon",1348.2
"KRW/USD",2460249,"2023/10/31","Tue",1351.9
"KRW/USD",2460250,"2023/11/01","Wed",1353.7
"KRW/USD",2460251,"2023/11/02","Thu",1332.5
"KRW/USD",2460252,"2023/11/03","Fri",1308.1
"KRW/USD",2460255,"2023/11/06","Mon",1297.5
"KRW/USD",2460256,"2023/11/07","Tue",1306.7
"KRW/USD",2460257,"2023/11/08","Wed",1310.3
"KRW/USD",2460258,"2023/11/09","Thu",1312.5
"KRW/USD",2460259,"2023/11/10","Fri",1318.6
"KRW/USD",2460263,"2023/11/14","Tue",1307.1
"KRW/USD",2460264,"2023/11/15","Wed",1302.4
"KRW/USD",2460265,"2023/11/16","Thu",1291.1
"KRW/USD",2460266,"2023/11/17","Fri",1294.5
"KRW/USD",2460269,"2023/11/20","Mon",1290.0
"KRW/USD",2460270,"2023/11/21","Tue",1292.3
"KRW/USD",2460271,"2023/11/22","Wed",1303.2
"KRW/USD",2460272,"2023/11/23","Thu",1302.2
"KRW/USD",2460273,"2023/11/24","Fri",1303.6
"KRW/USD",2460276,"2023/11/27","Mon",1299.8
"KRW/USD",2460277,"2023/11/28","Tue",1291.0
"KRW/USD",2460278,"2023/11/29","Wed",1291.8
"KRW/USD",2460279,"2023/11/30","Thu",1299.7
"KRW/USD",2460280,"2023/12/01","Fri",1300.0
"KRW/USD",2460283,"2023/12/04","Mon",1309.6
"KRW/USD",2460284,"2023/12/05","Tue",1315.8
"KRW/USD",2460285,"2023/12/06","Wed",1315.3
"KRW/USD",2460286,"2023/12/07","Thu",1315.0
"KRW/USD",2460287,"2023/12/08","Fri",1315.4
"KRW/USD",2460290,"2023/12/11","Mon",1318.8
"KRW/USD",2460291,"2023/12/12","Tue",1313.9
"KRW/USD",2460292,"2023/12/13","Wed",1316.6
"KRW/USD",2460293,"2023/12/14","Thu",1291.5
"KRW/USD",2460294,"2023/12/15","Fri",1300.1
"KRW/USD",2460297,"2023/12/18","Mon",1303.5
"KRW/USD",2460298,"2023/12/19","Tue",1301.9
"KRW/USD",2460299,"2023/12/20","Wed",1300.6
"KRW/USD",2460300,"2023/12/21","Thu",1298.6
"KRW/USD",2460301,"2023/12/22","Fri",1298.5
"KRW/USD",2460306,"2023/12/27","Wed",1294.6
"KRW/USD",2460307,"2023/12/28","Thu",1287.7
"KRW/USD",2460308,"2023/12/29","Fri",1296.7
"KRW/USD",2460312,"2024/01/02","Tue",1311.9
"KRW/USD",2460313,"2024/01/03","Wed",1310.7
"KRW/USD",2460314,"2024/01/04","Thu",1314.4
"KRW/USD",2460315,"2024/01/05","Fri",1313.7
"KRW/USD",2460318,"2024/01/08","Mon",1314.8
"KRW/USD",2460319,"2024/01/09","Tue",1320.6
"KRW/USD",2460320,"2024/01/10","Wed",1319.7
"KRW/USD",2460321,"2024/01/11","Thu",1317.2
"KRW/USD",2460322,"2024/01/12","Fri",1311.2
"KRW/USD",2460325,"2024/01/15","Mon",1321.1
"KRW/USD",2460326,"2024/01/16","Tue",1338.9
"KRW/USD",2460327,"2024/01/17","Wed",1346.8
"KRW/USD",2460328,"2024/01/18","Thu",1339.8
"KRW/USD",2460329,"2024/01/19","Fri",1335.5
"KRW/USD",2460332,"2024/01/22","Mon",1340.0
"KRW/USD",2460333,"2024/01/23","Tue",1339.8
"KRW/USD",2460334,"2024/01/24","Wed",1331.1
"KRW/USD",2460335,"2024/01/25","Thu",1336.2
"KRW/USD",2460336,"2024/01/26","Fri",1335.6
"KRW/USD",2460339,"2024/01/29","Mon",1334.9
"KRW/USD",2460340,"2024/01/30","Tue",1331.1
"KRW/USD",2460341,"2024/01/31","Wed",1331.7
"KRW/USD",2460342,"2024/02/01","Thu",1331.1
"KRW/USD",2460343,"2024/02/02","Fri",1333.4
"KRW/USD",2460346,"2024/02/05","Mon",1334.0
"KRW/USD",2460347,"2024/02/06","Tue",1328.0
"KRW/USD",2460348,"2024/02/07","Wed",1327.0
"KRW/USD",2460349,"2024/02/08","Thu",1332.0
"KRW/USD",2460350,"2024/02/09","Fri",1332.5
"KRW/USD",2460353,"2024/02/12","Mon",1329.1
"KRW/USD",2460354,"2024/02/13","Tue",1339.5
"KRW/USD",2460355,"2024/02/14","Wed",1332.4
"KRW/USD",2460356,"2024/02/15","Thu",1330.7
"KRW/USD",2460357,"2024/02/16","Fri",1333.7
"KRW/USD",2460361,"2024/02/20","Tue",1333.1
"KRW/USD",2460362,"2024/02/21","Wed",1333.9
"KRW/USD",2460363,"2024/02/22","Thu",1328.1
"KRW/USD",2460364,"2024/02/23","Fri",1330.8
"KRW/USD",2460367,"2024/02/26","Mon",1332.8
"KRW/USD",2460368,"2024/02/27","Tue",1332.1
"KRW/USD",2460369,"2024/02/28","Wed",1336.0
"KRW/USD",2460370,"2024/02/29","Thu",1335.6
"KRW/USD",2460371,"2024/03/01","Fri",1333.7
"KRW/USD",2460374,"2024/03/04","Mon",1331.9
"KRW/USD",2460375,"2024/03/05","Tue",1335.5
"KRW/USD",2460376,"2024/03/06","Wed",1331.5
"KRW/USD",2460377,"2024/03/07","Thu",1324.9
"KRW/USD",2460378,"2024/03/08","Fri",1316.8
"KRW/USD",2460381,"2024/03/11","Mon",1312.4
"KRW/USD",2460382,"2024/03/12","Tue",1311.9
"KRW/USD",2460383,"2024/03/13","Wed",1314.3
"KRW/USD",2460384,"2024/03/14","Thu",1322.1
"KRW/USD",2460385,"2024/03/15","Fri",1330.7
"KRW/USD",2460388,"2024/03/18","Mon",1335.4
"KRW/USD",2460389,"2024/03/19","Tue",1338.0
"KRW/USD",2460390,"2024/03/20","Wed",1338.5
"KRW/USD",2460391,"2024/03/21","Thu",1332.5
"KRW/USD",2460392,"2024/03/22","Fri",1344.5
"KRW/USD",2460395,"2024/03/25","Mon",1340.9
"KRW/USD",2460396,"2024/03/26","Tue",1343.8
"KRW/USD",2460397,"2024/03/27","Wed",1350.6
"KRW/USD",2460398,"2024/03/28","Thu",1349.6
"KRW/USD",2460402,"2024/04/01","Mon",1353.3
"KRW/USD",2460403,"2024/04/02","Tue",1351.8
"KRW/USD",2460404,"2024/04/03","Wed",1348.3
"KRW/USD",2460405,"2024/04/04","Thu",1346.4
"KRW/USD",2460406,"2024/04/05","Fri",1353.0
"MXN/USD",2459948,"2023/01/03","Tue",19.420
"MXN/USD",2459949,"2023/01/04","Wed",19.352
"MXN/USD",2459950,"2023/01/05","Thu",19.361
"MXN/USD",2459951,"2023/01/06","Fri",19.178
"MXN/USD",2459954,"2023/01/09","Mon",19.158
"MXN/USD",2459955,"2023/01/10","Tue",19.102
"MXN/USD",2459956,"2023/01/11","Wed",19.010
"MXN/USD",2459957,"2023/01/12","Thu",18.869
"MXN/USD",2459958,"2023/01/13","Fri",18.805
"MXN/USD",2459961,"2023/01/16","Mon",18.797
"MXN/USD",2459962,"2023/01/17","Tue",18.740
"MXN/USD",2459963,"2023/01/18","Wed",18.751
"MXN/USD",2459964,"2023/01/19","Thu",18.999
"MXN/USD",2459965,"2023/01/20","Fri",18.903
"MXN/USD",2459968,"2023/01/23","Mon",18.829
"MXN/USD",2459969,"2023/01/24","Tue",18.834
"MXN/USD",2459970,"2023/01/25","Wed",18.813
"MXN/USD",2459971,"2023/01/26","Thu",18.825
"MXN/USD",2459972,"2023/01/27","Fri",18.768
"MXN/USD",2459975,"2023/01/30","Mon",18.777
"MXN/USD",2459976,"2023/01/31","Tue",18.803
"MXN/USD",2459977,"2023/02/01","Wed",18.728
"MXN/USD",2459978,"2023/02/02","Thu",18.618
"MXN/USD",2459979,"2023/02/03","Fri",18.900
"MXN/USD",2459982,"2023/02/06","Mon",19.156
"MXN/USD",2459983,"2023/02/07","Tue",19.011
"MXN/USD",2459984,"2023/02/08","Wed",18.938
"MXN/USD",2459985,"2023/02/09","Thu",18.887
"MXN/USD",2459986,"2023/02/10","Fri",18.691
"MXN/USD",2459989,"2023/02/13","Mon",18.622
"MXN/USD",2459990,"2023/02/14","Tue",18.548
"MXN/USD",2459991,"2023/02/15","Wed",18.631
"MXN/USD",2459992,"2023/02/16","Thu",18.547
"MXN/USD",2459993,"2023/02/17","Fri",18.435
"MXN/USD",2459997,"2023/02/21","Tue",18.409
"MXN/USD",2459998,"2023/02/22","Wed",18.365
"MXN/USD",2459999,"2023/02/23","Thu",18.382
"MXN/USD",2460000,"2023/02/24","Fri",18.426
"MXN/USD",2460003,"2023/02/27","Mon",18.384
"MXN/USD",2460004,"2023/02/28","Tue",18.331
"MXN/USD",2460005,"2023/03/01","Wed",18.166
"MXN/USD",2460006,"2023/03/02","Thu",18.133
"MXN/USD",2460007,"2023/03/03","Fri",18.007
"MXN/USD",2460010,"2023/03/06","Mon",18.007
"MXN/USD",2460011,"2023/03/07","Tue",18.096
"MXN/USD",2460012,"2023/03/08","Wed",17.977
"MXN/USD",2460013,"2023/03/09","Thu",18.052
"MXN/USD",2460014,"2023/03/10","Fri",18.439
"MXN/USD",2460017,"2023/03/13","Mon",18.881
"MXN/USD",2460018,"2023/03/14","Tue",18.664
"MXN/USD",2460019,"2023/03/15","Wed",18.967
